name,id,u,v,length
,1081736506,9914391765,11149937217,12.405
,1081736507,9914391767,1704462463,114.265
,1081736508,9914391770,9914391771,4.056
,1081736508,9914391771,9914391772,1.992
,1081736509,9914391772,9914391773,14.474
,1081736510,9914391775,9914391741,11.883
,1081736511,9914391774,7340445016,3.897
,1081736511,7340445016,9914391775,1.912
Port de Cap d'Ail,1081736513,3068739808,1704462428,54.554
Port de Cap d'Ail,1081736513,1704462428,1704462430,170.625
Port de Cap d'Ail,1081736513,1704462430,9914391776,15.359
Port de Cap d'Ail,1081736513,9914391776,1704462439,5.203
,1082271188,25181829,9918741707,5.153
,1082271188,9918741707,9918741712,2.747
,1082271188,9918741712,9918741708,2.969
,1082271188,9918741708,9918741713,3.723
,1082271188,9918741713,9918741715,2.297
,1082271188,9918741715,9918741709,1.701
,1082271188,9918741709,9918741714,2.462
,1082271188,9918741714,9918741710,2.414
,1082271188,9918741710,9918741711,3.074
,1082271188,9918741711,1759785727,4.685
,1082281156,9918811615,1875143989,9.987
,1082281156,1875143989,9918811616,5.167
,1082281157,9918830717,1875143992,13.847
,1082281157,1875143992,7781182021,1.07
,1082281157,7781182021,1875143993,3.976
,1082281157,1875143993,1875143995,6.966
,1082281157,1875143995,1875143996,5.554
,1082281157,1875143996,1875143997,7.074
,1082281157,1875143997,3013026019,5.937
,1082281158,1875143988,1875143989,5.409
,1082281158,1875143989,9918830717,4.976
,1082281160,9918830724,9918830725,5.633
,1082281160,9918830725,9918830726,11.59
,1082281160,9918830726,9918830816,8.322
,1082281160,9918830816,9918830727,1.338
,1082281160,9918830727,9918830728,5.382
,1082281161,4452216526,11149894081,4.132
,1082281161,11149894081,9918830729,7.951
,1082281161,9918830729,9918830730,18.349
,1082281161,9918830730,9918830743,12.056
,1082281162,9918830740,9918830741,2.225
,1082281162,9918830741,9918830742,2.187
,1082281162,9918830742,9918830743,2.268
,1082281162,9918830743,9918830744,2.187
,1082281162,9918830744,9918830745,2.23
,1082281162,9918830745,9918830746,2.121
,1082281162,9918830746,9918830747,2.255
,1082281162,9918830747,9918830748,2.211
,1082281162,9918830748,9918830749,2.095
,1082281162,9918830749,9918830731,2.187
,1082281162,9918830731,9918830734,1.878
,1082281162,9918830734,9918830735,1.887
,1082281162,9918830735,9918830736,1.877
,1082281162,9918830736,9918830737,1.93
,1082281162,9918830737,9918830738,2.162
,1082281162,9918830738,9918830739,1.707
,1082281162,9918830739,9918830732,1.846
,1082281162,9918830732,9918830733,2.236
,1082281162,9918830733,9918830740,2.268
,1082281163,9918830812,9918830811,39.518
,1082281163,9918830811,9918830810,29.663
,1082281163,9918830810,9918830750,5.091
,1082281163,9918830750,9918830751,2.146
,1082281163,9918830751,9918830752,8.345
,1082281163,9918830752,9918830736,6.339
,1082281164,9918830748,9918830753,13.433
,1082281168,9918830808,4452216544,9.693
,1082281169,8356760992,4452216526,3.354
,1082281170,9918830813,9918830814,6.379
,1082281170,9918830814,9918830815,5.585
,1082281170,9918830815,4452216552,5.983
,1082281171,8356760993,9918830817,5.093
,1082281174,263077238,4452216570,12.514
,1082281175,9918830862,9918830863,0.575
,1082281175,9918830863,9918830864,0.654
,1082281175,9918830864,9918830865,0.902
,1082281175,9918830865,9918830866,0.439
,1082281175,9918830866,9918830867,0.856
,1082281175,9918830867,9918830868,0.547
,1082281175,9918830868,9918830869,0.654
,1082281175,9918830869,9918830870,0.745
,1082281175,9918830870,9918830871,0.613
,1082281175,9918830871,9918830872,0.777
,1082281175,9918830872,9918830854,0.654
,1082281175,9918830854,9918830857,0.523
,1082281175,9918830857,9918830858,0.451
,1082281175,9918830858,9918830859,0.849
,1082281175,9918830859,9918830860,0.451
,1082281175,9918830860,9918830861,0.572
,1082281175,9918830861,9918830855,0.598
,1082281175,9918830855,9918830856,0.651
,1082281175,9918830856,9918830862,0.651
,1082281176,4452216587,4452216592,3.998
,1082281177,1074584873,263077303,4.579
,1082281178,1097219232,9918830875,6.871
,1082281178,9918830875,5046302779,6.111
,1082281178,5046302779,5046302780,6.451
,1082281178,5046302780,5046302781,4.973
,1082281178,5046302781,5046302782,4.522
,1082281178,5046302782,9918830988,5.338
,1082281178,9918830988,5046302783,6.051
,1082281178,5046302783,9918830989,7.636
,1082281178,9918830989,5046302784,6.752
,1082281178,5046302784,5046302785,7.256
,1082312610,1875148204,1875157940,6.812
,1082312610,1875157940,1875157942,2.825
,1082312611,9919092205,9919092206,3.144
,1082312611,9919092206,9919092207,3.073
,1082312611,9919092207,9919092208,5.592
,1082312612,25177282,9919108619,6.4
,1082312612,9919108619,9919108620,0.856
,1082312613,9919108621,7791036021,7.253
,1082312613,7791036021,9919108622,8.663
,1082312614,4939779402,4939779401,9.397
,1082312615,9919108637,9919108638,8.537
,1082312615,9919108638,9919108639,10.467
,1082312615,9919108639,9919108640,8.136
,1082312615,9919108640,9919108643,5.431
,1082312615,9919108643,7781960167,13.631
,1082312615,7781960167,5586531258,44.215
,1082312616,9919108641,9919108642,5.553
,1082312616,9919108642,9919108643,5.127
,1082312617,7781960167,9919108644,4.735
,1082312618,9919108644,9919108645,5.763
,1082312618,9919108645,9919108646,2.978
,1082312618,9919108646,9919108647,5.809
,1082312618,9919108647,9919108648,3.83
,1082312619,9919108648,9919108649,4.77
,1082312619,9919108649,9919108650,14.066
,1082312619,9919108650,9919108651,3.64
,1082312619,9919108651,9919108652,19.159
,1082312619,9919108652,9919108653,7.088
,1082312619,9919108653,9919108658,2.133
,1082312619,9919108658,9919108657,4.685
,1082312619,9919108657,9919108654,2.555
,1082312619,9919108654,9919108655,12.71
,1082312620,9919108652,9919108656,7.214
,1082312620,9919108656,9919108657,7.56
,1082312621,9919108658,9919108659,8.172
,1082312625,1639786203,1639786346,7.095
,1082312625,1639786346,1639786270,3.213
,1082312625,1639786270,1639786185,5.322
,1082312625,1639786185,1639786232,2.969
,1082312626,9919108695,9919108696,2.174
,1082312626,9919108696,5919288533,0.654
,1082312626,5919288533,1639786198,3.304
,1082312626,1639786198,9919108694,2.588
,1082312627,9919108694,9919108693,5.463
,1082312628,1639786348,5919288533,4.105
,1082312629,6474611453,9919108696,4.159
,1082312632,9919108718,2605737745,18.101
,1082312632,2605737745,1784106866,4.444
,1082312632,1784106866,1868334418,5.342
,1082312633,2605737752,9919108718,7.675
,1082312635,3411731854,3266162056,5.661
,1082312637,3266162056,9919108722,3.931
,1082312637,9919108722,9919108725,4.731
,1082312638,9919108725,9983257554,2.647
,1082330075,9983257554,9983257594,5.515
,1082330075,9983257594,9983257449,5.578
,1082330075,9983257449,1702432064,3.998
,1082330075,1702432064,9983257694,3.324
,1082330075,9983257694,9919213176,5.46
,1082330075,9919213176,1800775437,4.919
,1082330076,1800775437,9983243584,2.555
,1082330076,9983243584,9919213175,2.97
,1082330076,9919213175,7788219304,4.021
,1082330077,9919213179,9919213180,7.342
,1082330077,9919213180,9919213181,4.825
,1082330078,1702432061,2737814233,4.437
,1082330078,2737814233,2737814232,4.132
,1082330079,9919213183,9919213184,22.055
,1082330079,9919213184,9919213185,30.863
,1082330079,9919213185,9919213186,1.987
,1082330080,9919213187,7788176352,1.143
,1082330081,7788176340,7788176341,2.236
,1082330081,7788176341,7788176342,2.859
,1082330082,7799413969,7788176339,1.767
,1082330082,7788176339,7788176340,2.225
Ruelle Chanoine Georges Franzi,1082330083,6456377964,9919213189,4.349
,1082330084,6445480158,9919213195,8.064
,1082330084,9919213195,9919213196,5.355
,1082330084,9919213196,9919213197,6.487
,1082330084,9919213197,9919213204,5.262
,1082330084,9919213204,1031563549,7.101
,1082330084,1031563549,6445480160,14.886
,1082330084,6445480160,1031563426,18.434
,1082330086,1031563205,6445480159,4.88
,1082330086,6445480159,1031563432,15.714
,1082330086,1031563432,1031563288,21.984
,1082330088,3789557771,9983257518,4.074
,1082330088,9983257518,9983257684,3.893
,1082330088,9983257684,9983257692,3.779
,1082330088,9983257692,9983257545,5.063
,1082330088,9983257545,9983243607,4.262
,1082330088,9983243607,1031563288,11.387
,1082330089,6445221004,9919213207,2.112
,1082330089,9919213207,9919213208,8.913
,1082330089,9919213208,9919275824,6.365
,1082330089,9919275824,9919213209,3.641
,1082330089,9919213209,9919213210,2.197
,1082330089,9919213210,9919213211,2.53
,1082330089,9919213211,9919213212,3.365
,1082330089,9919213212,9919213213,8.815
,1082330089,9919213213,9919213214,2.13
,1082330089,9919213214,9919213215,7.666
,1082330090,9919213215,9919213216,11.731
,1082330090,9919213216,9919275817,8.874
,1082330090,9919275817,9919275818,4.961
,1082330091,9919275818,9919275819,3.576
,1082330091,9919275819,9919275820,1.485
,1082330091,9919275820,9919275821,8.326
,1082330091,9919275821,9919275822,1.466
,1082330091,9919275822,9919275823,11.404
,1082330091,9919275823,9919213206,1.616
,1082330092,6445221003,9919275824,3.873
,1082330093,9919275825,9919275826,9.921
,1082330093,9919275826,9919275827,8.628
,1082340303,6445221019,9919358936,4.189
,1082340304,6445221017,6445221018,3.824
,1082340306,9919358948,6456373640,2.116
,1082340307,9919358957,9919358952,5.145
,1082340307,9919358952,9919358953,7.349
,1082340307,9919358953,9919358954,7.85
,1082340307,9919358954,9919358955,11.453
,1082340308,9919358955,9919358956,4.543
,1082340308,9919358956,8543729398,3.057
,1082340309,9919358950,9919358951,5.602
,1082340309,9919358951,9919358957,5.089
,1082340311,917957161,917957156,6.342
,1082340312,9919358975,9919358974,10.989
,1082340312,9919358974,9919358973,8.83
,1082340312,9919358973,9919358972,8.732
,1082340312,9919358972,9919358971,6.298
,1082340312,9919358971,917957156,7.062
,1082340313,9919358978,9919358977,9.674
,1082340313,9919358977,8543729397,6.99
,1082340313,8543729397,9919358976,4.021
,1082340313,9919358976,9919358975,6.615
,1082340314,9919358978,9919359008,4.939
,1082340314,9919359008,9919358979,214.143
,1082340314,9919358979,9919358980,56.741
,1082340314,9919358980,9919358981,35.671
,1082340315,9919358981,9919358982,18.313
,1082340315,9919358982,9919358983,39.064
,1082340315,9919358983,9919358984,20.378
,1082340315,9919358984,9919358985,6.508
,1082340315,9919358985,4986799694,2.419
,1082340316,9919358986,8408631431,1.261
,1082340316,8408631431,8408631432,6.825
,1082340317,4938436900,9310886075,1.739
,1082340317,9310886075,9919359007,8.11
,1082340317,9919359007,9310886074,2.197
,1082340317,9310886074,4986799694,3.118
,1082340318,9919358987,25191609,7.423
,1082340318,25191609,9919358988,5.734
,1082340319,9919358989,1204288401,6.595
,1082340319,1204288401,9919358990,3.402
,1082340320,9919358989,9919358991,4.6
,1082340320,9919358991,9310886075,18.18
,1082340321,9919358990,9919358992,1.367
,1082340321,9919358992,9919358988,5.475
,1082340321,9919358988,9919359005,41.876
,1082340321,9919359005,9919359006,6.272
,1082340321,9919359006,1738395715,8.19
,1082340322,9310886071,9919358993,23.582
,1082340322,9919358993,9919358994,8.84
,1082340322,9919358994,9919358987,2.564
,1082340322,9919358987,9919358995,27.475
,1082340322,9919358995,9919358996,3.481
,1082340322,9919358996,9919358997,3.404
,1082340322,9919358997,9919358998,6.631
,1082340322,9919358998,1738395716,8.295
Avenue de Monte-Carlo,1082515450,7568749016,6485591467,3.087
Avenue de Monte-Carlo,1082515450,6485591467,1204288376,2.951
,1082682032,9922327087,9922327088,4.411
,1082682032,9922327088,9922327089,9.692
,1082682033,11148541499,7271008806,11.771
,1082682034,11146701135,11146701136,1.491
,1082682034,11146701136,11146701137,1.718
,1082682034,11146701137,11146701138,1.609
,1082682034,11146701138,11146701139,1.627
,1082682034,11146701139,11146701140,1.652
,1082682034,11146701140,7271008807,1.398
,1082682034,7271008807,11146701124,1.862
,1082682034,11146701124,11146701125,2.13
,1082682034,11146701125,11146701126,1.758
,1082682034,11146701126,11146701127,2.007
,1082682034,11146701127,11146701128,1.751
,1082682034,11146701128,11146701129,1.85
,1082682034,11146701129,11146701130,1.839
,1082682034,11146701130,11146701131,1.887
,1082682034,11146701131,11146701132,1.849
,1082682034,11146701132,7271008806,1.878
,1082682034,7271008806,11146701134,1.707
,1082682034,11146701134,9922327091,1.758
,1082682034,9922327091,11146701135,1.912
,1082682035,9922327112,9922327113,38.271
,1082682039,9922351031,9922351032,3.954
,1082682041,9922351053,9922351054,8.938
,1082682041,9922351054,9922351055,3.702
,1082682041,9922351055,9922351056,3.819
,1082682041,9922351056,9922351057,3.534
,1082682041,9922351057,9922351058,3.024
,1082682041,9922351058,9922351059,2.975
,1082682041,9922351059,9922351060,4.51
,1082682041,9922351060,9922351061,7.43
,1082898710,9924339553,9924339560,11.584
,1082898711,9924339553,9924339555,2.594
,1082898712,9924339559,1720684254,4.599
,1082898713,9924339560,9924339554,4.712
,1082902680,9924343137,9924343138,4.256
,1082902681,9924343138,9924343139,6.796
,1083619578,917957156,917957151,2.859
,1086377387,9954248552,9954248551,16.334
,1086377387,9954248551,9954248550,11.036
,1086377387,9954248550,9954248549,26.48
,1086377387,9954248549,9954248548,14.312
,1086377387,9954248548,9954248547,11.154
,1086377387,9954248547,9954248546,19.418
,1086377387,9954248546,9954198114,7.856
,1086377387,9954198114,9954198115,11.118
,1086377387,9954198115,9954198116,21.088
,1086377387,9954198116,9954198111,40.713
,1086377387,9954198111,9954248517,23.933
,1086377387,9954248517,9954248518,27.148
,1086377387,9954248518,9954248545,33.417
,1086377387,9954248545,9954248519,2.735
,1086377387,9954248519,9954248520,38.678
,1086377387,9954248520,9954248521,20.119
,1086377387,9954248521,9954248522,18.247
,1086377387,9954248522,9954248523,23.762
,1086377387,9954248523,9954248533,21.499
,1086377387,9954248533,9954248524,10.465
,1086377387,9954248524,9954248525,31.33
,1086377387,9954248525,9954248526,21.984
,1086377387,9954248526,9954248527,34.003
,1086377387,9954248527,9954248530,5.697
,1086377387,9954248530,9954248528,6.376
,1086377387,9954248528,9954248529,56.525
,1086377387,9954248529,1868736640,2.121
,1086377392,9954248557,9954248558,8.677
,1086377392,9954248558,9954248552,3.731
,1086377392,9954248552,1204288485,13.665
,1086377392,1204288485,4939150463,7.22
,1086377392,4939150463,9954248559,5.399
,1086377392,9954248559,9954248560,10.643
,1086377393,1871546886,1871546864,55.637
,1086377393,1871546864,1871546862,8.874
,1086377393,1871546862,3538613962,8.06
,1086377393,3538613962,1871546857,7.527
,1086377393,1871546857,1871546847,14.592
,1086377394,1871546891,9954248559,3.415
,1086377394,9954248559,1871546886,10.675
,1086377396,1871528002,1204288318,4.035
,1086377396,1204288318,1079750382,6.279
,1086377396,1079750382,9954248560,3.809
,1086377397,9954248560,9954248562,3.918
,1086377397,9954248562,9954248563,18.066
,1086377397,9954248563,9954248564,28.548
,1086377397,9954248564,9954248565,12.76
,1086377397,9954248565,9954248566,20.005
,1086377398,9954248567,9954248571,41.837
,1086377398,9954248571,25239168,5.123
,1086377399,9954248568,9954248570,31.655
,1086377399,9954248570,9954248569,4.579
,1086377400,9954248566,9954248570,5.03
,1086377400,9954248570,9954248571,7.296
,1086377400,9954248571,9954248572,7.891
,1086377401,1685062058,9954248585,3.747
,1086377402,9954248586,1685108344,24.016
,1086377402,1685108344,1685108327,6.272
,1086377402,1685108327,9954248587,29.702
,1086377402,9954248587,9954248588,46.324
,1086377402,9954248588,9954248589,25.294
,1086377402,9954248589,9954248578,17.73
,1086377402,9954248578,9954248590,14.099
,1086377403,9952664362,1685108344,1.554
,1086377404,9954248590,9580510833,3.424
,1086377404,9580510833,9954248591,4.701
,1086377405,9954248591,9954248592,58.506
,1086377406,9954248581,9954248582,7.762
,1086377406,9954248582,9954248583,7.417
,1086377406,9954248583,9954248584,26.513
,1086377406,9954248584,9954248585,6.049
,1086377406,9954248585,6743255955,6.143
,1086377407,1878520729,9582019278,1.785
,1086377408,9582019269,11146474545,7.138
,1086377408,11146474545,1878520729,1.226
,1086377409,9954248572,9954248574,5.167
,1086377409,9954248574,9954248573,10.6
,1086377413,9954248608,9954248609,8.217
,1086377413,9954248609,9954248610,9.532
,1086377413,9954248610,9954248611,8.456
,1086377413,9954248611,9954248612,8.99
,1086377413,9954248612,9954248609,10.172
,1088723337,9974218890,9974218889,9.478
,1088723337,9974218889,6444966465,12.323
,1089844222,9983257539,1204288365,4.834
,1089844222,1204288365,9983257649,9.629
,1089844222,9983257649,9983257450,6.508
,1089844222,9983257450,9983257508,9.154
,1089844222,9983257508,9983257627,1.748
,1089844222,9983257627,9983257534,2.627
,1089844223,9983257570,9983257489,3.425
,1089844224,9983257517,9983257685,4.224
,1089844225,9983257654,7779334510,15.799
,1089844226,1800775467,1800775463,5.144
,1089844226,1800775463,9983257439,4.267
,1089844226,9983257439,9983257670,4.105
,1089844226,9983257670,7788219291,7.352
,1089844226,7788219291,7788219290,1.154
,1089844226,7788219290,7788219289,7.002
,1089844227,1800775465,9983257662,1.701
,1089844227,9983257662,9983257437,1.718
,1089844227,9983257437,9983257609,1.353
,1089844227,9983257609,9983257678,1.616
,1089844227,9983257678,9983257606,0.714
,1089844227,9983257606,9983257556,1.447
,1089844228,9983257569,9983257463,1.664
,1089844228,9983257463,9983257476,2.72
,1089844228,9983257476,9983257459,0.498
,1089844228,9983257459,9983243613,0.536
,1089844228,9983243613,9983257603,0.684
,1089844228,9983257603,9983257441,0.626
,1089844228,9983257441,9983257664,0.916
,1089844228,9983257664,9983257618,0.547
,1089844228,9983257618,9983257506,0.87
,1089844228,9983257506,9983257542,0.848
,1089844228,9983257542,9983243567,0.439
,1089844228,9983243567,9983257481,0.902
,1089844228,9983257481,9983257519,0.421
,1089844228,9983257519,9983243566,0.684
,1089844228,9983243566,9983257505,0.69
,1089844228,9983257505,9983257543,0.804
,1089844228,9983257543,9983257445,0.909
,1089844228,9983257445,9983243615,0.684
,1089844228,9983243615,9983257528,0.547
,1089844228,9983257528,9983257561,0.523
,1089844228,9983257561,9983257541,0.87
,1089844228,9983257541,9983257607,0.848
,1089844228,9983257607,9983257577,0.439
,1089844228,9983257577,9983257600,0.547
,1089844228,9983257600,9983257494,0.984
,1089844228,9983257494,9983257520,0.498
,1089844228,9983257520,9983257476,0.81
,1089844229,9983257589,9983257562,6.314
,1089844230,9983243580,4317060331,2.268
,1089844231,9983243586,1684697732,1.143
,1089844231,1684697732,1736929800,1.025
,1089844231,1736929800,1684697730,0.862
,1089844231,1684697730,1736929774,4.366
,1089844231,1736929774,1684697726,3.608
,1089844231,1684697726,1736929756,1.724
,1089844231,1736929756,1684697722,6.363
,1089844231,1684697722,9983257612,1.34
,1089844231,9983257612,9983257658,2.139
,1089844231,9983257658,1684697721,3.389
,1089844232,9983257540,9983257614,1.111
,1089844233,1800775459,1800775461,4.441
,1089844234,9983257448,7265566944,7.918
,1089844235,9983257448,9983243591,10.922
,1089844235,9983243591,9983257510,2.143
,1089844235,9983257510,9983257495,10.511
,1089844236,9983257521,9983257647,3.072
,1089844237,9983243572,5601828686,6.521
,1089844238,9983257620,9983257644,3.51
Rampe Major,1089844239,25216568,25216569,4.779
,1089844240,9983257669,9983243604,0.978
,1089844240,9983243604,9983257557,0.728
,1089844241,4317071440,9983257631,24.068
,1089844242,9983257500,9983243580,2.919
,1089844243,9983257580,9983257495,1.933
,1089844244,9983257647,3266162058,3.329
,1089844245,9983257546,6445221067,8.118
,1089844246,9983257421,9983243556,7.454
,1089844247,5601785203,9983257567,4.25
,1089844247,9983257567,9983257693,2.552
,1089844247,9983257693,9983243576,2.593
,1089844247,9983243576,9983257469,2.618
,1089844247,9983257469,9983257648,2.658
,1089844247,9983257648,9983243559,2.951
,1089844247,9983243559,9983257642,2.446
,1089844247,9983257642,9983257688,2.56
,1089844247,9983257688,9983243590,2.271
,1089844247,9983243590,9983257490,1.954
,1089844247,9983257490,9983257695,1.812
,1089844247,9983257695,9983243603,2.3
,1089844247,9983243603,9983257457,2.049
,1089844247,9983257457,9983257581,2.394
,1089844247,9983257581,9983257511,2.377
,1089844247,9983257511,9983257552,10.904
,1089844247,9983257552,9983257443,2.877
,1089844247,9983257443,9983257615,1.593
,1089844248,9983257602,9983257453,11.471
,1089844249,7265761726,9983257574,2.568
,1089844249,9983257574,9983257673,3.242
,1089844249,9983257673,9983257492,2.609
,1089844249,9983257492,9983257571,2.312
,1089844249,9983257571,9983243570,2.572
,1089844249,9983243570,9983257584,11.8
,1089844249,9983257584,9983257452,1.069
,1089844249,9983257452,9983257668,0.916
,1089844249,9983257668,9983243595,0.431
,1089844249,9983243595,9983257537,0.439
,1089844249,9983257537,9983243592,0.482
,1089844249,9983243592,9983257610,0.523
,1089844249,9983257610,9983257422,1.57
,1089844250,9983257587,9983257637,10.333
,1089844251,1800775459,9983257691,4.379
,1089844252,4317060323,9983257525,41.114
,1089844253,9983257586,9983243564,5.055
,1089844253,9983243564,9983257503,2.959
,1089844253,9983257503,9983257540,2.451
,1089844254,9983257431,9983257588,7.138
,1089844255,4317060331,4317060332,7.284
,1089844255,4317060332,9983257517,6.898
,1089844256,9983257453,9983257578,11.152
,1089844257,1800775467,9983257592,3.404
,1089844258,9983243556,7271070326,5.175
,1089844258,7271070326,9983257531,11.243
,1089844259,1800775461,1800775460,6.106
,1089844259,1800775460,1800775462,3.664
,1089844259,1800775462,9983257575,4.246
,1089844259,9983257575,1800775465,4.243
,1089844260,9983257444,9983243589,5.188
,1089844261,1684697728,9983257487,2.932
,1089844261,9983257487,1736929782,2.049
,1089844261,1736929782,9983257548,4.12
,1089844261,9983257548,9983243586,3.304
,1089844262,9983257515,11148498379,6.563
,1089844263,9983243610,9983257580,3.013
,1089844264,9983243590,9983257572,2.138
,1089844264,9983257572,9983257526,2.545
,1089844264,9983257526,9983257661,1.718
,1089844265,9983257482,9983257630,5.766
,1089844265,9983257630,1878359531,19.045
,1089844266,9983257562,9983257523,6.434
,1089844267,1800775458,9983257586,4.114
,1089844268,9983257566,9983257569,4.712
,1089844269,9983257691,9983257626,2.968
,1089844269,9983257626,9983257576,3.946
,1089844269,9983257576,9983257589,4.12
,1089844270,9983257421,9983257605,10.672
,1089844270,9983257605,9983257474,2.205
,1089844270,9983257474,9983257500,9.965
,1089844271,9983257470,9983257624,1.627
,1089844271,9983257624,9983257507,3.108
,1089844271,9983257507,9983257634,1.025
,1089844272,9983257631,9983243614,10.765
,1089844272,9983243614,9983243562,2.205
,1089844272,9983243562,9983257580,10.466
,1089844273,9983243556,9983257659,10.932
,1089844273,9983257659,9983257417,2.143
,1089844273,9983257417,9983243580,9.597
,1089844274,9983243560,9983243612,4.6
,1089844274,9983243612,9983257536,5.585
,1089844274,9983257536,9983257472,1.587
Rampe Major,1089844275,9983257622,2605737752,15.611
,1089844276,9983257583,9983243565,10.813
,1089844276,9983243565,9983257657,2.205
,1089844276,9983257657,9983257477,8.441
,1089844277,9983257615,5601785195,7.45
,1089844278,9983243573,9983257587,4.447
,1089844279,9983257531,4317071440,8.026
,1089844280,9983257560,9983257491,0.944
,1089844280,9983257491,9983257598,7.252
,1089844280,9983257598,9983257464,1.396
,1089844280,9983257464,9983257669,1.548
,1089844281,9983257656,9983257515,5.21
Ruelle Sainte-Dévote,1089844282,5370160873,6445221048,10.132
,1089844283,9983257495,9983243572,3.479
,1089844284,9983243602,9983257421,41.372
,1089844285,11146700993,7271070331,1.381
,1089844285,7271070331,4317060332,4.212
,1089844285,4317060332,7271070321,2.163
,1089844285,7271070321,7271070322,4.086
,1089844285,7271070322,7271070323,3.821
,1089844285,7271070323,7271070324,3.304
,1089844285,7271070324,9983257522,4.446
,1089844285,9983257522,7271070325,5.555
,1089844285,7271070325,7271070326,2.661
,1089844285,7271070326,7271070332,2.617
,1089844285,7271070332,7270994180,3.935
,1089844285,7270994180,7270994178,3.918
,1089844285,7270994178,7270994181,6.542
,1089844285,7270994181,7265761775,3.571
,1089844285,7265761775,11148498380,4.155
,1089844285,11148498380,11148498381,8.219
,1089844285,11148498381,7265762786,3.107
,1089844285,7265762786,9922351053,4.663
,1089844285,9922351053,7265762787,4.417
,1089844285,7265762787,9922351032,3.378
,1089844285,9922351032,9922351061,10.532
,1089844285,9922351061,6374644686,6.612
,1089844285,6374644686,11146701058,26.883
,1089844285,11146701058,1699777588,11.455
,1089844285,1699777588,5603791858,8.86
,1089844285,5603791858,5603791857,1.554
,1089844286,9983257644,9983243610,22.018
,1089844287,5990705538,9983257467,6.939
,1089844287,9983257467,9983243569,7.662
,1089844288,9983257578,1738395716,15.813
,1089844289,1800775469,9983243573,2.53
,1089844289,9983243573,1800775467,2.676
,1089844290,9983257614,9983243563,1.149
,1089844290,9983243563,9983257501,3.246
,1089844290,9983257501,9983257560,4.159
,1089844291,9919108725,9983257513,4.374
,1089844291,9983257513,9983257666,3.711
,1089844291,9983257666,9983257667,3.3
,1089844291,9983257667,9983257564,2.071
,1089844291,9983257564,9983257502,1.846
,1089844291,9983257502,9983257650,1.791
,1089844291,9983257650,9919108728,0.916
,1089844292,9983257527,1784106796,5.825
,1089844292,1784106796,9983243568,6.385
,1089844292,9983243568,1031563360,6.288
,1089844293,9983257472,9983257570,1.225
,1089844294,9983257531,9983257608,10.989
,1089844294,9983257608,9983243587,1.962
,1089844294,9983243587,9983257685,9.625
,1089844295,9983257588,9983257462,1.302
,1089844295,9983257462,9983257582,0.996
,1089844295,9983257582,9983257436,0.909
,1089844295,9983257436,9983257559,1.013
,1089844295,9983257559,9983257547,2.286
,1089844296,1699777766,9983257435,10.242
,1089844296,9983257435,9983257532,4.027
,1089844296,9983257532,9983243596,5.858
,1089844296,9983243596,9983257689,9.898
,1089844296,9983257689,9983257461,12.448
,1089844296,9983257461,9983257633,5.196
,1089844296,9983257633,9983257533,7.612
,1089844296,9983257533,9983257475,6.542
,1089844296,9983257475,9983257423,5.423
,1089844296,9983257423,9983257625,5.784
,1089844296,9983257625,9983243558,5.344
,1089844296,9983243558,1794111173,11.948
Rampe Major,1089844297,25216569,25216571,28.62
Rampe Major,1089844297,25216571,25216572,7.98
Rampe Major,1089844297,25216572,9237243280,2.867
Rampe Major,1089844297,9237243280,25216573,7.699
Rampe Major,1089844297,25216573,9983243601,6.486
Rampe Major,1089844297,9983243601,25216580,1.368
Rampe Major,1089844297,25216580,9983257660,1.93
Rampe Major,1089844297,9983257660,1074584938,2.133
Rampe Major,1089844297,1074584938,9983257591,2.049
Rampe Major,1089844297,9983257591,25216574,2.705
Rampe Major,1089844297,25216574,25216575,10.451
Rampe Major,1089844297,25216575,1784106895,13.585
,1089844298,9983257652,9983257569,9.045
,1089844298,9983257569,9983257434,6.904
,1089844298,9983257434,9983257579,4.675
,1089844298,9983257579,9983257566,6.911
,1089844298,9983257566,9983243561,9.08
,1089844299,9983257683,9983257651,3.821
,1089844299,9983257651,1800775464,1.368
,1089844299,1800775464,1800775469,9.269
,1089844300,9983257470,9983257623,2.733
,1089844301,9983257631,9983257448,6.718
,1089844302,9983257529,9983257425,10.967
,1089844302,9983257425,9983257473,2.174
,1089844302,9983257473,9983257680,8.941
,1089844303,9983257642,9983257484,1.093
,1089844303,9983257484,9983243593,1.196
,1089844303,9983243593,9983243571,1.225
,1089844303,9983243571,9983257431,1.226
,1089844304,9983257637,9983243578,2.327
,1089844304,9983243578,9983257687,0.684
,1089844304,9983257687,9983257624,2.327
,1089844305,7927955219,9983257466,0.843
,1089844306,9983257525,9983257500,3.271
,1089844307,4317071440,9983257675,10.967
,1089844307,9983257675,9983257617,2.143
,1089844307,9983257617,9983257620,10.172
,1089844308,9983243585,9983257646,1.34
,1089844308,9983257646,9983243577,1.318
,1089844308,9983243577,1736929827,3.424
,1089844309,9983257489,9983257585,1.887
,1089844309,9983257585,1800775459,3.994
,1089844310,7788219296,9983257444,4.048
,1089844311,9983257556,9983257563,2.139
,1089844312,9983243581,9983257619,72.296
,1089844312,9983257619,9983257497,161.835
,1089844312,9983257497,9983257482,24.897
,1089844312,9983257482,9983257512,47.149
,1089844312,9983257512,9983257539,1.768
,1089844313,9983257661,9983257430,0.931
